src/Evolutionary/TSP/gr666.tsp
Mutation inverse, OX
Tournament
pop_size 100
gen 1000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
16311.671733123972	16787.66527728806	16428.985841917816	 
16299.694520333323	16735.742749939807	16392.55959331889	 
16290.114185687074	16729.013066956886	16408.695958872497	 
16282.714300271913	16837.278068595027	16379.30396700915	 
16265.761023783623	16657.560516790454	16372.89954817265	 
16244.771595406888	16619.3316414934	16347.360736836594	 
16235.481790422662	16692.11831014482	16341.765514146367	 
16204.584331411883	16650.340465390425	16335.32323748403	 
16189.336474056792	16554.565998176833	16298.092197177359	 
16170.094693893301	16691.300306656114	16285.403658091642	 
16143.469931533942	16570.988139021923	16265.817785324423	 
16025.84396476204	16538.73362769059	16237.363887472391	 
15990.199907371021	16406.728447231304	16104.596793396748	 
15981.742144687381	16374.478152382573	16067.722351921442	 
15965.532499086783	16408.368468361336	16056.884409782637	 
15916.547615750509	16451.02559385474	16047.294661278585	 
15867.843010611485	16354.282862698861	16001.900127196857	 
15841.187652590488	16295.843551360369	15954.58632454747	 
15836.38861856901	16231.934556465481	15915.625368835386	 
15826.075910842314	16330.671472527627	15921.744626960279	 
15778.508742215041	16276.30251593938	15907.839481154915	 
15759.825196600128	16212.617411884938	15864.776924938451	 
15733.010081051483	16202.72393453258	15842.858354615073	 
15699.43549328037	16167.467851374833	15822.393233098874	 
15686.39324856071	16018.818266900487	15780.861670202077	 
15672.73829088998	16026.38941007547	15780.794926220544	 
15639.435545392673	16083.244535612052	15754.402516733822	 
15621.980284962012	16054.82455603612	15731.21059905667	 
15618.31309423696	16024.690970636742	15714.401085944115	 
15591.365648840516	16041.494183837047	15690.697381262864	 
15582.944265442615	15988.570597269938	15698.9412704873	 
15561.030779126979	15961.443498013194	15685.368838647735	 
15554.92652523483	16070.312051511479	15653.057397588647	 
15517.283444465915	16047.88463783437	15647.028733762963	 
15468.284894655444	15945.771157061921	15607.40315760488	 
15464.787936572337	15943.35555387872	15579.811670864849	 
15419.201216637155	15884.426726851972	15548.006823333848	 
15409.67626836735	15817.339508551004	15519.442684138312	 
15378.963234130433	15884.41377324163	15510.26230300201	 
15374.823035373169	15851.662786005714	15482.106406017476	 
15361.662970996718	15850.622729283254	15456.539740417966	 
15354.581755716592	15716.004898251753	15434.870679968577	 
15341.61831955617	15862.310774648146	15445.174960755912	 
15319.821419503825	15747.521600949634	15449.660306479283	 
15292.000607561504	15750.505267145089	15394.840835050083	 
15285.543721049931	15729.59425923798	15389.242051022784	 
15284.396511046367	15719.60361037442	15380.643172921922	 
15261.387299495002	15817.041265206297	15393.896982698114	 
15239.031788648486	15770.727110453945	15345.751382153154	 
15218.552605320352	15588.125873872379	15326.738776810915	 
15174.818391099261	15531.52886462764	15292.446341885254	 
15162.429383739685	15575.677858822399	15264.920474512555	 
15145.940390484588	15620.73680306523	15231.107140904722	 
15116.41218121502	15531.676985569238	15226.812053733038	 
15060.578177224563	15562.48132174562	15226.790234153752	 
15051.384839811066	15465.322800405887	15168.958937489828	 
15044.859619459141	15526.635014776473	15158.575844643532	 
14970.585789254737	15657.458620330108	15129.724396115695	 
14944.08642533332	15409.157893755222	15052.068146144573	 
14939.15330419436	15369.11775821557	15033.781455368851	 
14895.737020661649	15452.06197058195	15035.564071892353	 
14886.410871248734	15300.490357281988	14980.30963507188	 
14871.568754574395	15315.067116440108	14985.907189907597	 
14865.256407010364	15305.636630785224	14982.122291953909	 
14854.522492581973	15205.314301057226	14943.032524576238	 
14817.421529279402	15286.739548927135	14956.3875325515	 
14794.17399559319	15182.913437934216	14911.53691544684	 
14779.753877917172	15275.23359010204	14881.796839521488	 
14693.952393057147	15227.766782718127	14871.156215900366	 
14667.611454182545	15066.213868905295	14779.286996170695	 
14634.195027106567	15210.02182061741	14764.424152488236	 
14616.816901063727	15225.299544269203	14713.183261832	 
14613.141219189767	15041.876298480021	14702.45856804201	 
14601.066499201972	14991.339560038428	14714.834741276733	 
14557.47492571514	15041.480614861177	14682.313150739952	 
14549.667781902192	14964.992230612772	14650.113341619037	 
14533.665066270018	14967.773535975195	14641.545657029676	 
14525.648389718759	14955.019378738683	14618.032040058924	 
14486.429807261471	14941.528878355142	14621.724549635665	 
14483.413915934165	14908.160981507406	14585.672521342105	 
14460.807951488945	14861.767567547342	14561.853449972237	 
14454.514554352723	14834.42122579836	14536.666482264602	 
14450.451439076887	14807.274748680024	14543.766001364414	 
14441.908044980892	14970.884178844268	14549.10193150946	 
14432.657869402052	14901.020697944365	14530.323017153913	 
14423.453896275334	14818.852346066624	14537.259887032162	 
14422.410114264747	15009.25594921924	14539.833599836926	 
